SourceTime;Side;Action;OrderId;Price;Qty;B0;BQ0;BN0;A0;AQ0;AN0
39368071216;2;A;20220620054500;1689;10;1684;41;14;1685;14;9
39369502956;1;D;20220620054367;1681;10;1684;41;14;1685;14;9
39369502960;1;A;20220620054501;1680;10;1684;41;14;1685;14;9
39369505841;2;D;20220620054368;1689;10;1684;41;14;1685;14;9
39369505844;2;A;20220620054502;1688;10;1684;41;14;1685;14;9
39369579980;1;D;20220620054369;1651;10;1684;41;14;1685;14;9
39369579988;1;A;20220620054503;1650;10;1684;41;14;1685;14;9
39369600769;2;D;20220620054370;1719;10;1684;41;14;1685;14;9
39369600776;2;A;20220620054504;1718;10;1684;41;14;1685;14;9
39370209865;1;D;20220620054499;1681;10;1684;41;14;1685;14;9
39370209930;1;A;20220620054505;1680;10;1684;41;14;1685;14;9
39370475966;1;D;20220620054505;1680;10;1684;41;14;1685;14;9
39370476012;1;A;20220620054506;1681;10;1684;41;14;1685;14;9
39370486467;1;A;20220620054507;1680;10;1684;41;14;1685;14;9
39370486516;1;D;20220620054506;1681;10;1684;41;14;1685;14;9
39370576488;1;D;20220620054507;1680;10;1684;41;14;1685;14;9
39370576564;1;A;20220620054508;1681;10;1684;41;14;1685;14;9
39373756619;1;A;20220620054509;1682;1;1684;41;14;1685;14;9
39373787672;2;A;20220620054510;1685;5;1684;41;14;1685;19;10
39373788701;2;D;20220620054500;1689;10;1684;41;14;1685;19;10
39373788757;1;D;20220620054508;1681;10;1684;41;14;1685;19;10
39373788796;2;A;20220620054511;1688;10;1684;41;14;1685;19;10
39373788855;1;A;20220620054512;1680;10;1684;41;14;1685;19;10
39374553247;1;D;20220620053924;1681;1;1684;41;14;1685;19;10
39374553251;1;A;20220620054513;1682;1;1684;41;14;1685;19;10
39375511300;1;D;20220620054404;1684;10;1684;31;13;1685;19;10
39375585834;2;A;20220620054514;1685;2;1684;31;13;1685;21;11
39375586182;2;A;20220620054515;1685;2;1684;31;13;1685;23;12
39375586829;2;D;20220620054478;1689;10;1684;31;13;1685;23;12
39375586832;2;A;20220620054516;1688;10;1684;31;13;1685;23;12
39375587091;1;D;20220620054292;1684;1;1684;30;12;1685;23;12
39375754074;1;D;20220620054291;1684;2;1684;28;11;1685;23;12
39375756464;2;A;20220620054517;1685;2;1684;28;11;1685;25;13
39375793795;1;D;20220620054294;1684;1;1684;27;10;1685;25;13
39376870948;2;A;20220620054518;1685;7;1684;27;10;1685;32;14
39377530962;2;M;20220620054419;1685;2;1684;27;10;1685;31;14
39377851760;1;D;20220620054501;1680;10;1684;27;10;1685;31;14
39377851770;1;A;20220620054520;1681;10;1684;27;10;1685;31;14
39377854584;2;D;20220620054502;1688;10;1684;27;10;1685;31;14
39377854592;2;A;20220620054521;1689;10;1684;27;10;1685;31;14
39377910751;1;D;20220620054503;1650;10;1684;27;10;1685;31;14
39377910764;1;A;20220620054522;1651;10;1684;27;10;1685;31;14
39377927065;2;D;20220620054504;1718;10;1684;27;10;1685;31;14
39377927085;2;A;20220620054523;1719;10;1684;27;10;1685;31;14
39379097628;2;A;20220620054524;1685;1;1684;27;10;1685;32;15
39380868233;1;D;20220620054290;1684;1;1684;26;9;1685;32;15
39380868248;1;D;20220620054298;1684;1;1684;25;8;1685;32;15
39380868261;1;D;20220620054303;1684;2;1684;23;7;1685;32;15
39380868274;1;D;20220620054306;1684;2;1684;21;6;1685;32;15
39380868287;1;D;20220620054333;1684;1;1684;20;5;1685;32;15
39380868300;1;D;20220620054371;1684;3;1684;17;4;1685;32;15
39380869402;1;D;20220620054378;1684;1;1684;16;3;1685;32;15
39380869559;1;M;20220620054396;1684;4;1684;10;3;1685;32;15
39380869613;1;D;20220620054396;1684;4;1684;6;2;1685;32;15
39380869618;1;D;20220620054414;1684;1;1684;5;1;1685;32;15
39380870064;1;M;20220620054415;1684;1;1684;1;1;1685;32;15
39380870116;1;D;20220620054415;1684;1;1683;50;13;1685;32;15
39380870124;2;A;20220620054530;1684;1;1683;50;13;1684;1;1
39380870757;2;A;20220620054531;1685;7;1683;50;13;1684;1;1
39380870790;2;D;20220620054530;1684;1;1683;50;13;1685;39;16
39380872113;1;D;20220620054222;1683;2;1683;48;12;1685;39;16
39380872175;2;A;20220620054532;1685;1;1683;48;12;1685;40;17
39380872684;2;A;20220620054533;1684;5;1683;48;12;1684;5;1
39380874424;2;A;20220620054534;1684;1;1683;48;12;1684;6;2
39380874586;2;D;20220620054129;1690;1;1683;48;12;1684;6;2
39380874594;2;A;20220620054535;1684;1;1683;48;12;1684;7;3
39380874632;1;D;20220620054359;1683;3;1683;45;11;1684;7;3
39380875048;2;A;20220620054536;1686;3;1683;45;11;1684;7;3
39380875075;2;M;20220620054533;1684;4;1683;45;11;1684;6;3
39380875132;2;A;20220620054538;1684;2;1683;45;11;1684;8;4
39380875165;2;A;20220620054539;1684;1;1683;45;11;1684;9;5
39380875383;2;D;20220620051385;1689;1;1683;45;11;1684;9;5
39380875983;2;D;20220620054533;1684;4;1683;45;11;1684;5;4
39380876950;1;D;20220620054318;1681;12;1683;45;11;1684;5;4
39380876954;1;A;20220620054540;1680;12;1683;45;11;1684;5;4
39380877558;2;D;20220620054317;1689;12;1683;45;11;1684;5;4
39380877568;2;A;20220620054541;1688;12;1683;45;11;1684;5;4
39380887380;2;A;20220620054542;1685;3;1683;45;11;1684;5;4
39380919696;1;D;20220620054307;1682;10;1683;45;11;1684;5;4
39380919700;1;A;20220620054543;1681;10;1683;45;11;1684;5;4
39380939574;1;D;20220620054134;1683;2;1683;43;10;1684;5;4
39380940073;1;A;20220620054545;1683;2;1683;45;11;1684;5;4
39380957989;2;A;20220620054546;1689;10;1683;45;11;1684;5;4
39380964095;1;D;20220620054301;1681;10;1683;45;11;1684;5;4
39380964098;1;A;20220620054547;1680;10;1683;45;11;1684;5;4
39380965815;2;D;20220620054302;1689;10;1683;45;11;1684;5;4
39380965817;2;A;20220620054548;1688;10;1683;45;11;1684;5;4
39381026149;1;D;20220620054286;1679;10;1683;45;11;1684;5;4
39381026152;1;A;20220620054549;1678;10;1683;45;11;1684;5;4
39381026182;2;D;20220620054287;1689;10;1683;45;11;1684;5;4
39381026185;2;A;20220620054550;1688;10;1683;45;11;1684;5;4
39381055336;2;A;20220620054551;1684;1;1683;45;11;1684;6;5
39381142266;1;D;20220620054288;1674;5;1683;45;11;1684;6;5
39381142272;2;D;20220620054289;1694;5;1683;45;11;1684;6;5
39381142279;1;A;20220620054552;1673;5;1683;45;11;1684;6;5
39381142279;2;A;20220620054553;1693;5;1683;45;11;1684;6;5
39381243110;1;D;20220620054296;1681;10;1683;45;11;1684;6;5
39381243113;1;A;20220620054554;1680;10;1683;45;11;1684;6;5
39381247894;2;D;20220620054295;1689;10;1683;45;11;1684;6;5
39381247897;2;A;20220620054555;1688;10;1683;45;11;1684;6;5
39381853289;1;D;20220620054520;1681;10;1683;45;11;1684;6;5
39381853293;1;A;20220620054556;1679;10;1683;45;11;1684;6;5
39381858335;2;D;20220620054521;1689;10;1683;45;11;1684;6;5
39381858338;2;A;20220620054557;1687;10;1683;45;11;1684;6;5
39381926619;1;D;20220620054522;1651;10;1683;45;11;1684;6;5
39381926625;1;A;20220620054558;1649;10;1683;45;11;1684;6;5
39381943140;2;D;20220620054523;1719;10;1683;45;11;1684;6;5
39381943147;2;A;20220620054559;1717;10;1683;45;11;1684;6;5
39382124104;2;D;20220620054308;1687;2;1683;45;11;1684;6;5
39382124107;2;A;20220620054560;1686;2;1683;45;11;1684;6;5
39382184650;1;D;20220620054300;1682;2;1683;45;11;1684;6;5
39382184653;1;A;20220620054561;1681;2;1683;45;11;1684;6;5
39383518805;1;D;20220620054223;1683;6;1683;39;10;1684;6;5
39383518873;1;A;20220620054562;1679;10;1683;39;10;1684;6;5
39383518928;2;A;20220620054563;1684;1;1683;39;10;1684;7;6
39383518970;1;D;20220620054512;1680;10;1683;39;10;1684;7;6
39383519000;2;D;20220620054511;1688;10;1683;39;10;1684;7;6
39383519036;2;A;20220620054564;1687;10;1683;39;10;1684;7;6
39383524902;2;D;20220620054175;1689;10;1683;39;10;1684;7;6
39383525348;2;A;20220620054565;1684;2;1683;39;10;1684;9;7
39383525650;2;A;20220620054566;1689;10;1683;39;10;1684;9;7
39383526718;2;D;20220620054566;1689;10;1683;39;10;1684;9;7
39383527715;2;A;20220620054567;1688;10;1683;39;10;1684;9;7
39383550157;1;D;20220620054387;1680;10;1683;39;10;1684;9;7
39383550577;1;A;20220620054568;1678;10;1683;39;10;1684;9;7
39383622053;1;D;20220620054456;1667;5;1683;39;10;1684;9;7
39383622058;1;A;20220620054569;1666;5;1683;39;10;1684;9;7
39383671460;2;D;20220620054564;1687;10;1683;39;10;1684;9;7
39383671526;2;A;20220620054570;1688;10;1683;39;10;1684;9;7
39383671643;1;A;20220620054571;1680;10;1683;39;10;1684;9;7
39383671970;1;D;20220620054562;1679;10;1683;39;10;1684;9;7
39383687834;1;D;20220620054571;1680;10;1683;39;10;1684;9;7
39383687883;1;A;20220620054572;1679;10;1683;39;10;1684;9;7
39383709034;2;A;20220620054573;1687;10;1683;39;10;1684;9;7
39383709072;2;D;20220620054570;1688;10;1683;39;10;1684;9;7
39383816353;2;D;20220620054573;1687;10;1683;39;10;1684;9;7
39383816424;1;D;20220620054572;1679;10;1683;39;10;1684;9;7
39383816457;1;A;20220620054574;1680;10;1683;39;10;1684;9;7
39383816494;2;A;20220620054575;1688;10;1683;39;10;1684;9;7
39383865910;1;D;20220620054574;1680;10;1683;39;10;1684;9;7
39383865958;1;A;20220620054576;1679;10;1683;39;10;1684;9;7
39383903672;1;A;20220620054577;1680;10;1683;39;10;1684;9;7
39383903718;1;D;20220620054576;1679;10;1683;39;10;1684;9;7
39383943815;1;D;20220620054577;1680;10;1683;39;10;1684;9;7
39383943850;2;D;20220620054575;1688;10;1683;39;10;1684;9;7
39383943951;2;A;20220620054578;1687;10;1683;39;10;1684;9;7
39383943998;1;A;20220620054579;1679;10;1683;39;10;1684;9;7
39383980478;2;D;20220620054578;1687;10;1683;39;10;1684;9;7
39383980576;2;A;20220620054580;1688;10;1683;39;10;1684;9;7
39384049467;2;A;20220620054581;1687;10;1683;39;10;1684;9;7
39384049502;2;D;20220620054580;1688;10;1683;39;10;1684;9;7
39384061089;2;D;20220620054581;1687;10;1683;39;10;1684;9;7
39384061151;2;A;20220620054582;1688;10;1683;39;10;1684;9;7
39384097488;2;D;20220620054582;1688;10;1683;39;10;1684;9;7
39384097551;2;A;20220620054583;1687;10;1683;39;10;1684;9;7
39384123625;2;D;20220620054583;1687;10;1683;39;10;1684;9;7
39384123691;2;A;20220620054584;1688;10;1683;39;10;1684;9;7
39384126134;1;D;20220620054579;1679;10;1683;39;10;1684;9;7
39384126178;1;A;20220620054585;1680;10;1683;39;10;1684;9;7
39384728538;2;D;20220620054565;1684;2;1683;39;10;1684;7;6
39384729424;2;D;20220620054563;1684;1;1683;39;10;1684;6;5
39390278603;1;A;20220620054586;1681;2;1683;39;10;1684;6;5
39392836163;2;D;20220620054534;1684;1;1683;39;10;1684;5;4
39392836166;2;D;20220620054535;1684;1;1683;39;10;1684;4;3
39392838307;2;D;20220620054494;1685;1;1683;39;10;1684;4;3
39392908821;1;D;20220620054556;1679;10;1683;39;10;1684;4;3
39392908824;1;A;20220620054588;1680;10;1683;39;10;1684;4;3
39392911277;2;D;20220620054557;1687;10;1683;39;10;1684;4;3
39392911281;2;A;20220620054589;1688;10;1683;39;10;1684;4;3
39392934245;2;A;20220620054590;1691;1;1683;39;10;1684;4;3
39392934299;2;A;20220620054591;1690;1;1683;39;10;1684;4;3
39392934333;2;A;20220620054592;1689;1;1683;39;10;1684;4;3
39392991755;1;D;20220620054558;1649;10;1683;39;10;1684;4;3
39392991762;1;A;20220620054593;1650;10;1683;39;10;1684;4;3
39392997792;2;D;20220620054559;1717;10;1683;39;10;1684;4;3
39392997799;2;A;20220620054594;1718;10;1683;39;10;1684;4;3
39393041227;2;D;20220620054551;1684;1;1683;39;10;1684;3;2
39397813234;2;M;20220620054538;1684;1;1683;39;10;1684;2;2
39397815115;2;D;20220620054538;1684;1;1683;39;10;1684;1;1
39397815120;2;D;20220620054539;1684;1;1683;39;10;1685;42;17
39397816854;1;D;20220620054568;1678;10;1683;39;10;1685;42;17
39397817377;1;A;20220620054597;1678;10;1683;39;10;1685;42;17
39397874673;2;D;20220620054514;1685;2;1683;39;10;1685;40;16
39397884382;2;D;20220620054560;1686;2;1683;39;10;1685;40;16
39397884385;2;A;20220620054598;1687;2;1683;39;10;1685;40;16
39397890664;1;D;20220620054597;1678;10;1683;39;10;1685;40;16
39397891112;1;A;20220620054599;1678;10;1683;39;10;1685;40;16
39397899870;1;D;20220620054599;1678;10;1683;39;10;1685;40;16
39397900345;1;A;20220620054600;1678;10;1683;39;10;1685;40;16
39397901743;1;D;20220620054600;1678;10;1683;39;10;1685;40;16
39397902213;1;A;20220620054601;1679;10;1683;39;10;1685;40;16
39397967228;1;D;20220620054549;1678;10;1683;39;10;1685;40;16
39397967231;1;A;20220620054602;1679;10;1683;39;10;1685;40;16
39397978893;2;D;20220620054550;1688;10;1683;39;10;1685;40;16
39397978896;2;A;20220620054603;1689;10;1683;39;10;1685;40;16
39398088249;1;D;20220620054552;1673;5;1683;39;10;1685;40;16
39398088257;2;D;20220620054553;1693;5;1683;39;10;1685;40;16
39398088265;1;A;20220620054604;1674;5;1683;39;10;1685;40;16
39398088265;2;A;20220620054605;1694;5;1683;39;10;1685;40;16
39398302558;2;A;20220620054606;1684;5;1683;39;10;1684;5;1
39398304861;2;A;20220620054607;1684;2;1683;39;10;1684;7;2
39398305089;2;A;20220620054608;1684;1;1683;39;10;1684;8;3
39398391423;2;D;20220620054606;1684;5;1683;39;10;1684;3;2
39398461614;1;D;20220620054602;1679;10;1683;39;10;1684;3;2
39398461624;1;A;20220620054609;1678;10;1683;39;10;1684;3;2
39398473778;2;D;20220620054603;1689;10;1683;39;10;1684;3;2
39398473787;2;A;20220620054610;1688;10;1683;39;10;1684;3;2
39398575416;1;D;20220620054604;1674;5;1683;39;10;1684;3;2
39398575428;2;D;20220620054605;1694;5;1683;39;10;1684;3;2
39398575440;1;A;20220620054611;1673;5;1683;39;10;1684;3;2
39398575440;2;A;20220620054612;1693;5;1683;39;10;1684;3;2
39399126257;2;D;20220620054598;1687;2;1683;39;10;1684;3;2
39399126265;2;A;20220620054613;1686;2;1683;39;10;1684;3;2
39399514186;1;D;20220620054569;1666;5;1683;39;10;1684;3;2
39399514195;1;A;20220620054614;1667;5;1683;39;10;1684;3;2
39400152311;2;A;20220620054615;1684;10;1683;39;10;1684;13;3
39400174434;2;D;20220620054422;1687;10;1683;39;10;1684;13;3
39400174442;2;A;20220620054616;1686;10;1683;39;10;1684;13;3
39400330643;2;A;20220620054617;1684;1;1683;39;10;1684;14;4
39408960729;1;D;20220620054361;1680;1;1683;39;10;1684;14;4
39408960739;1;A;20220620054618;1681;1;1683;39;10;1684;14;4
39409129492;1;A;20220620054619;1682;1;1683;39;10;1684;14;4
39409182446;1;D;20220620054614;1667;5;1683;39;10;1684;14;4
39409182458;1;A;20220620054620;1666;5;1683;39;10;1684;14;4
39409264572;2;D;20220620054584;1688;10;1683;39;10;1684;14;4
39409264606;1;D;20220620054585;1680;10;1683;39;10;1684;14;4
39409264643;1;A;20220620054621;1679;10;1683;39;10;1684;14;4
39409264693;2;A;20220620054622;1687;10;1683;39;10;1684;14;4
39409642450;2;A;20220620054623;1686;11;1683;39;10;1684;14;4
39409643058;2;D;20220620054360;1688;10;1683;39;10;1684;14;4
39410530516;2;A;20220620054624;1684;1;1683;39;10;1684;15;5
39410570438;1;D;20220620054357;1677;11;1683;39;10;1684;15;5
39410570451;2;D;20220620054358;1687;11;1683;39;10;1684;15;5
39410570462;1;A;20220620054625;1676;11;1683;39;10;1684;15;5
39410570462;2;A;20220620054626;1686;11;1683;39;10;1684;15;5
39413256932;2;A;20220620054627;1684;2;1683;39;10;1684;17;6
39414563092;2;A;20220620054628;1684;2;1683;39;10;1684;19;7
39414567269;1;D;20220620054545;1683;2;1683;37;9;1684;19;7
39414620525;1;D;20220620054140;1683;1;1683;36;8;1684;19;7
39414623924;2;A;20220620054629;1684;7;1683;36;8;1684;26;8
39414687468;2;A;20220620054630;1684;2;1683;36;8;1684;28;9
39414820388;1;D;20220620054138;1683;1;1683;35;7;1684;28;9
39416746906;1;A;20220620054631;1683;1;1683;36;8;1684;28;9
39419982893;2;D;20220620054477;1784;5;1683;36;8;1684;28;9
39419982910;2;A;20220620054632;1740;5;1683;36;8;1684;28;9
39420931968;2;D;20220620054629;1684;7;1683;36;8;1684;21;8
39420933120;1;D;20220620054621;1679;10;1683;36;8;1684;21;8
39420933150;2;D;20220620054622;1687;10;1683;36;8;1684;21;8
39420933178;1;A;20220620054633;1680;10;1683;36;8;1684;21;8
39420933226;2;D;20220620054627;1684;2;1683;36;8;1684;19;7
39420933273;2;A;20220620054634;1688;10;1683;36;8;1684;19;7
39420934155;1;A;20220620054635;1683;2;1683;38;9;1684;19;7
39420968797;1;D;20220620054625;1676;11;1683;38;9;1684;19;7
39420968801;2;D;20220620054626;1686;11;1683;38;9;1684;19;7
39420968806;1;A;20220620054636;1677;11;1683;38;9;1684;19;7
39420968806;2;A;20220620054637;1687;11;1683;38;9;1684;19;7
39421120134;1;A;20220620054638;1683;1;1683;39;10;1684;19;7
39421260748;1;A;20220620054639;1683;1;1683;40;11;1684;19;7
39421460388;2;D;20220620054617;1684;1;1683;40;11;1684;18;6
39421540156;2;D;20220620054623;1686;11;1683;40;11;1684;18;6
39421545174;2;A;20220620054640;1688;12;1683;40;11;1684;18;6
39422898323;1;M;20220620054147;1683;1;1683;39;11;1684;18;6
39422899912;1;D;20220620054633;1680;10;1683;39;11;1684;18;6
39422899988;1;A;20220620054642;1679;10;1683;39;11;1684;18;6
39422963845;1;D;20220620054642;1679;10;1683;39;11;1684;18;6
39422963912;1;A;20220620054643;1680;10;1683;39;11;1684;18;6
39423007828;1;D;20220620054588;1680;10;1683;39;11;1684;18;6
39423007832;1;A;20220620054644;1679;10;1683;39;11;1684;18;6
39423010575;2;D;20220620054589;1688;10;1683;39;11;1684;18;6
39423010578;2;A;20220620054645;1687;10;1683;39;11;1684;18;6
39423092574;1;D;20220620054593;1650;10;1683;39;11;1684;18;6
39423092585;1;A;20220620054646;1649;10;1683;39;11;1684;18;6
39423094026;2;D;20220620054594;1718;10;1683;39;11;1684;18;6
39423094035;2;A;20220620054647;1717;10;1683;39;11;1684;18;6
39425131988;1;D;20220620054643;1680;10;1683;39;11;1684;18;6
39425132039;1;D;20220620054639;1683;1;1683;38;10;1684;18;6
39425132081;2;D;20220620054634;1688;10;1683;38;10;1684;18;6
39425132130;1;A;20220620054648;1679;10;1683;38;10;1684;18;6
39425132182;2;A;20220620054649;1687;10;1683;38;10;1684;18;6
39425143362;2;A;20220620054650;1688;10;1683;38;10;1684;18;6
39425143422;1;D;20220620054648;1679;10;1683;38;10;1684;18;6
39425143519;2;D;20220620054649;1687;10;1683;38;10;1684;18;6
39425143566;1;A;20220620054651;1680;10;1683;38;10;1684;18;6
39425354989;2;A;20220620054652;1684;1;1683;38;10;1684;19;7
39427489323;1;D;20220620054497;1680;10;1683;38;10;1684;19;7
39427489330;2;D;20220620054498;1688;10;1683;38;10;1684;19;7
39427489337;1;A;20220620054653;1679;10;1683;38;10;1684;19;7
39427489337;2;A;20220620054654;1687;10;1683;38;10;1684;19;7
39428419715;1;D;20220620054651;1680;10;1683;38;10;1684;19;7
39428419772;1;A;20220620054655;1679;10;1683;38;10;1684;19;7
39428503696;1;D;20220620054655;1679;10;1683;38;10;1684;19;7
39428503775;1;A;20220620054656;1680;10;1683;38;10;1684;19;7
39428535287;1;D;20220620054509;1682;1;1683;38;10;1684;19;7
39428544676;1;A;20220620054657;1679;10;1683;38;10;1684;19;7
39428544709;2;A;20220620054658;1687;10;1683;38;10;1684;19;7
39428544729;1;D;20220620054656;1680;10;1683;38;10;1684;19;7
39428544770;2;D;20220620054650;1688;10;1683;38;10;1684;19;7
39428732409;2;D;20220620054658;1687;10;1683;38;10;1684;19;7
39428732470;2;A;20220620054659;1688;10;1683;38;10;1684;19;7
39428732518;1;A;20220620054660;1680;10;1683;38;10;1684;19;7
39428732580;1;D;20220620054657;1679;10;1683;38;10;1684;19;7
39429152955;1;A;20220620054661;1679;10;1683;38;10;1684;19;7
39429152993;1;D;20220620054660;1680;10;1683;38;10;1684;19;7
39429153021;2;D;20220620054659;1688;10;1683;38;10;1684;19;7
39429153071;2;A;20220620054662;1687;10;1683;38;10;1684;19;7
39429226952;2;A;20220620054663;1688;10;1683;38;10;1684;19;7
39429227005;2;D;20220620054662;1687;10;1683;38;10;1684;19;7
39429227064;1;D;20220620054661;1679;10;1683;38;10;1684;19;7
39429227411;1;A;20220620054664;1680;10;1683;38;10;1684;19;7
39429321829;1;A;20220620054665;1683;1;1683;39;11;1684;19;7
39431605572;2;D;20220620054479;1685;2;1683;39;11;1684;19;7
39431605576;2;A;20220620054666;1684;2;1683;39;11;1684;21;8
39433880605;1;D;20220620053250;1600;5;1683;39;11;1684;21;8
39433880618;1;A;20220620054667;1560;5;1683;39;11;1684;21;8
39434402312;2;D;20220620054624;1684;1;1683;39;11;1684;20;7
39434402319;1;D;20220620054147;1683;1;1683;38;10;1684;20;7
39434597248;1;A;20220620054669;1683;1;1683;39;11;1684;20;7
39435622936;2;M;20220620054607;1684;1;1683;39;11;1684;19;7
39435623454;1;A;20220620054671;1683;1;1683;40;12;1684;19;7
39435624456;1;D;20220620054671;1683;1;1683;39;11;1684;19;7
39435652704;2;A;20220620054672;1684;1;1683;39;11;1684;20;8
39435747053;1;D;20220620054664;1680;10;1683;39;11;1684;20;8
39435747117;1;A;20220620054673;1679;10;1683;39;11;1684;20;8
39436026664;1;D;20220620054673;1679;10;1683;39;11;1684;20;8
39436026717;1;A;20220620054674;1680;10;1683;39;11;1684;20;8
39436465349;1;D;20220620054644;1679;10;1683;39;11;1684;20;8
39436465358;1;A;20220620054675;1680;10;1683;39;11;1684;20;8
39436468110;2;D;20220620054645;1687;10;1683;39;11;1684;20;8
39436468119;2;A;20220620054676;1688;10;1683;39;11;1684;20;8
39436540041;1;D;20220620054646;1649;10;1683;39;11;1684;20;8
39436540056;1;A;20220620054677;1650;10;1683;39;11;1684;20;8
39436541536;2;D;20220620054647;1717;10;1683;39;11;1684;20;8
39436541547;2;A;20220620054678;1718;10;1683;39;11;1684;20;8
39441817449;1;D;20220620054674;1680;10;1683;39;11;1684;20;8
39441817513;2;D;20220620054663;1688;10;1683;39;11;1684;20;8
39441817550;1;A;20220620054679;1679;10;1683;39;11;1684;20;8
39441817594;2;A;20220620054680;1687;10;1683;39;11;1684;20;8
39442776749;1;A;20220620054681;1681;1;1683;39;11;1684;20;8
39442872025;2;D;20220620054680;1687;10;1683;39;11;1684;20;8
39442872070;2;A;20220620054682;1688;10;1683;39;11;1684;20;8
39442877069;1;A;20220620054683;1680;10;1683;39;11;1684;20;8
39442877109;1;D;20220620054679;1679;10;1683;39;11;1684;20;8
39444421815;1;D;20220620054683;1680;10;1683;39;11;1684;20;8
39444421859;2;D;20220620054682;1688;10;1683;39;11;1684;20;8
39444421891;1;A;20220620054684;1679;10;1683;39;11;1684;20;8
39444421999;2;A;20220620054685;1687;10;1683;39;11;1684;20;8
39444438019;2;A;20220620054686;1688;10;1683;39;11;1684;20;8
39444438071;2;D;20220620054685;1687;10;1683;39;11;1684;20;8
39444459106;1;D;20220620054684;1679;10;1683;39;11;1684;20;8
39444459161;1;A;20220620054687;1680;10;1683;39;11;1684;20;8
39444484142;1;D;20220620054687;1680;10;1683;39;11;1684;20;8
39444484196;1;A;20220620054688;1679;10;1683;39;11;1684;20;8
39445068431;2;A;20220620054689;1687;10;1683;39;11;1684;20;8
39445068485;2;D;20220620054686;1688;10;1683;39;11;1684;20;8
39445197315;2;D;20220620054689;1687;10;1683;39;11;1684;20;8
39445197370;2;A;20220620054690;1688;10;1683;39;11;1684;20;8
39445327297;2;D;20220620054690;1688;10;1683;39;11;1684;20;8
39445327359;2;A;20220620054691;1687;10;1683;39;11;1684;20;8
39445448130;1;D;20220620054635;1683;2;1683;37;10;1684;20;8
39448119474;1;A;20220620054692;1682;1;1683;37;10;1684;20;8
39449295114;2;D;20220620054691;1687;10;1683;37;10;1684;20;8
39449295163;2;A;20220620054693;1688;10;1683;37;10;1684;20;8
39449303611;1;D;20220620054618;1681;1;1683;37;10;1684;20;8
39449303627;1;A;20220620054694;1682;1;1683;37;10;1684;20;8
39449305368;2;D;20220620054693;1688;10;1683;37;10;1684;20;8
39449305429;2;A;20220620054695;1687;10;1683;37;10;1684;20;8
39451388174;2;A;20220620054696;1686;10;1683;37;10;1684;20;8
39451391289;2;D;20220620054640;1688;12;1683;37;10;1684;20;8
39452943224;1;A;20220620054697;1680;10;1683;37;10;1684;20;8
39452943272;1;D;20220620054688;1679;10;1683;37;10;1684;20;8
39452943313;2;D;20220620054695;1687;10;1683;37;10;1684;20;8
39452943356;2;A;20220620054698;1688;10;1683;37;10;1684;20;8
39452963568;1;D;20220620054697;1680;10;1683;37;10;1684;20;8
39452963650;1;A;20220620054699;1679;10;1683;37;10;1684;20;8
39452982990;2;D;20220620054698;1688;10;1683;37;10;1684;20;8
39452983046;2;A;20220620054700;1687;10;1683;37;10;1684;20;8
39453007668;2;D;20220620054700;1687;10;1683;37;10;1684;20;8
39453007724;2;A;20220620054701;1688;10;1683;37;10;1684;20;8
39453020924;2;D;20220620054701;1688;10;1683;37;10;1684;20;8
39453021001;2;A;20220620054702;1687;10;1683;37;10;1684;20;8
39453104491;2;D;20220620054702;1687;10;1683;37;10;1684;20;8
39453104535;2;A;20220620054703;1688;10;1683;37;10;1684;20;8
39453256603;2;D;20220620054703;1688;10;1683;37;10;1684;20;8
39453256654;2;A;20220620054704;1687;10;1683;37;10;1684;20;8
39453460352;1;A;20220620054705;1680;10;1683;37;10;1684;20;8
39453460487;1;D;20220620054699;1679;10;1683;37;10;1684;20;8
39453460526;2;D;20220620054704;1687;10;1683;37;10;1684;20;8
39453460557;2;A;20220620054706;1688;10;1683;37;10;1684;20;8
39453460586;1;A;20220620054707;1683;2;1683;39;11;1684;20;8
39454347354;2;D;20220620054706;1688;10;1683;39;11;1684;20;8
39454347425;1;A;20220620054708;1679;10;1683;39;11;1684;20;8
39454347481;2;A;20220620054709;1687;10;1683;39;11;1684;20;8
39454347510;1;D;20220620054705;1680;10;1683;39;11;1684;20;8
39454374740;2;D;20220620054709;1687;10;1683;39;11;1684;20;8
39454374827;2;A;20220620054710;1688;10;1683;39;11;1684;20;8
39454394975;1;D;20220620054636;1677;11;1683;39;11;1684;20;8
39454394991;2;D;20220620054637;1687;11;1683;39;11;1684;20;8
39454395001;1;A;20220620054711;1676;11;1683;39;11;1684;20;8
39454395002;2;A;20220620054712;1686;11;1683;39;11;1684;20;8
39454473680;2;D;20220620054710;1688;10;1683;39;11;1684;20;8
39454473738;2;A;20220620054713;1687;10;1683;39;11;1684;20;8
39455078571;2;D;20220620054713;1687;10;1683;39;11;1684;20;8
39455078619;2;A;20220620054714;1688;10;1683;39;11;1684;20;8
39455158924;2;D;20220620054714;1688;10;1683;39;11;1684;20;8
39455158991;2;A;20220620054715;1687;10;1683;39;11;1684;20;8
39455207572;1;D;20220620054707;1683;2;1683;37;10;1684;20;8
39462037070;2;A;20220620054716;1684;2;1683;37;10;1684;22;9
39463188221;2;A;20220620054717;1684;1;1683;37;10;1684;23;10
39468263639;1;D;20220620054513;1682;1;1683;37;10;1684;23;10
39468263649;1;A;20220620054718;1681;1;1683;37;10;1684;23;10
